ProductId,CustomerId,Timestamp,Action
33,29,2024-01-17 14:53:57,addtocart
23,31,2024-01-08 02:52:23,purchase
19,47,2024-01-02 11:42:30,search
19,16,2024-01-17 11:36:26,search
36,42,2024-02-08 03:38:29,addtocart
29,30,2024-01-19 05:25:54,addtocart
60,16,2024-01-30 23:35:52,addtocart
2,12,2024-01-23 22:09:15,search
1,17,2024-01-11 15:00:16,search
47,16,2024-01-15 09:52:19,search
20,12,2024-01-14 14:47:58,addtocart
11,8,2024-01-09 11:53:31,search
2,20,2024-01-27 00:09:36,search
12,3,2024-01-21 09:13:22,purchase
20,16,2024-01-10 14:18:11,search
5,30,2024-02-04 13:52:14,purchase
37,45,2024-02-02 07:55:37,addtocart
38,23,2024-01-15 02:54:43,addtocart
9,28,2024-01-07 06:10:47,search
53,40,2024-02-08 22:06:20,search
44,5,2024-01-16 23:20:21,addtocart
24,20,2024-01-26 05:35:49,addtocart
30,40,2024-01-30 08:45:25,addtocart
59,44,2024-01-20 11:29:42,search
14,1,2024-02-02 02:25:45,addtocart
9,30,2024-02-06 13:37:33,addtocart
40,21,2024-02-07 02:06:44,addtocart
66,20,2024-02-08 22:57:24,addtocart
25,6,2024-01-17 02:41:23,addtocart
22,22,2024-01-18 18:29:16,addtocart
4,18,2024-01-30 07:44:28,search
26,8,2024-01-21 03:01:51,search
58,39,2024-01-19 07:20:07,search
29,32,2024-02-07 12:09:32,search
37,33,2024-02-06 13:59:49,search
18,16,2024-01-09 14:20:54,search
42,12,2024-02-02 18:54:27,search
41,38,2024-01-06 06:08:00,search
38,34,2024-01-24 12:51:12,addtocart
34,14,2024-02-06 10:56:51,purchase
17,36,2024-01-31 15:07:19,search
37,33,2024-01-03 05:56:01,purchase
25,23,2024-02-06 03:24:57,search
27,50,2024-01-26 22:59:30,search
57,45,2024-01-12 15:04:40,search
31,2,2024-01-01 02:37:49,search
6,41,2024-02-04 13:54:03,addtocart
40,21,2024-01-22 11:35:19,addtocart
12,2,2024-02-05 04:53:52,search
53,27,2024-01-08 11:46:37,search
10,9,2024-01-20 19:14:41,search
45,1,2024-02-08 07:56:14,search
17,11,2024-01-15 15:03:20,search
26,3,2024-01-09 15:43:18,search
62,23,2024-01-11 12:57:24,addtocart
46,26,2024-01-12 08:53:55,purchase
64,4,2024-01-10 20:52:08,search
2,18,2024-02-08 19:09:18,purchase
54,6,2024-01-07 19:36:09,search
65,35,2024-01-22 00:29:09,search
51,22,2024-01-08 17:18:57,search
53,43,2024-01-06 20:49:58,addtocart
36,15,2024-01-01 00:41:50,purchase
26,22,2024-02-04 13:53:43,addtocart
29,37,2024-01-13 22:03:37,search
21,42,2024-01-04 12:10:53,addtocart
11,12,2024-01-06 22:57:11,search
40,47,2024-02-07 21:24:45,addtocart
11,49,2024-02-02 07:25:27,search
36,42,2024-01-13 20:14:23,search
59,38,2024-01-13 10:58:41,search
39,18,2024-01-08 05:18:03,addtocart
54,45,2024-01-05 07:23:56,search
55,35,2024-01-11 04:53:57,addtocart
24,30,2024-01-28 23:43:42,search
22,24,2024-01-08 05:30:50,addtocart
56,42,2024-01-27 04:01:28,addtocart
33,30,2024-01-25 04:03:48,addtocart
36,14,2024-01-23 11:00:42,search
20,6,2024-01-10 06:19:09,search
62,3,2024-01-12 01:32:33,search
26,16,2024-01-25 22:04:11,addtocart
66,7,2024-01-23 22:11:32,search
40,14,2024-02-02 02:03:36,search
17,9,2024-01-14 11:44:01,search
1,15,2024-01-24 17:10:35,search
61,21,2024-02-01 09:40:38,addtocart
43,35,2024-01-13 12:15:48,search
42,2,2024-01-13 11:40:43,addtocart
25,27,2024-01-20 19:08:15,search
39,2,2024-01-08 18:04:21,search
35,35,2024-01-24 21:54:26,search
3,18,2024-01-25 16:24:04,search
44,14,2024-01-15 11:00:12,search
51,20,2024-01-01 21:52:17,addtocart
12,18,2024-01-28 16:03:27,search
19,10,2024-01-02 03:22:27,addtocart
44,25,2024-01-07 07:40:44,search
59,2,2024-01-02 01:55:28,search
49,25,2024-01-29 10:02:48,addtocart
61,33,2024-01-09 07:13:50,search
17,36,2024-01-06 20:07:57,search
57,31,2024-01-21 14:52:33,search
55,14,2024-01-06 07:13:20,search
47,1,2024-01-23 04:12:16,addtocart
12,46,2024-02-07 00:47:51,search
62,16,2024-01-29 13:02:29,addtocart
8,46,2024-01-30 02:30:38,addtocart
21,3,2024-01-13 13:04:16,search
25,35,2024-02-04 01:27:47,purchase
12,41,2024-01-16 13:48:12,search
15,6,2024-01-24 10:01:24,purchase
59,25,2024-01-09 03:27:07,search
26,13,2024-02-05 18:01:29,addtocart
26,34,2024-01-15 08:00:10,search
47,8,2024-01-30 20:11:05,search
32,21,2024-01-28 20:45:32,addtocart
10,34,2024-01-31 05:37:19,addtocart
16,4,2024-01-05 02:39:08,search
17,25,2024-01-28 07:58:32,search
23,15,2024-01-15 20:20:44,addtocart
26,4,2024-02-02 21:10:35,addtocart
7,45,2024-01-30 23:32:13,purchase
14,12,2024-01-24 09:27:39,addtocart
7,32,2024-01-18 13:49:04,purchase
9,32,2024-02-04 23:34:40,addtocart
48,28,2024-01-01 13:23:33,search
59,13,2024-01-22 02:42:54,search
39,31,2024-01-03 04:19:30,addtocart
18,14,2024-01-14 15:42:40,addtocart
59,20,2024-01-26 23:56:08,search
17,18,2024-01-29 10:23:48,search
14,29,2024-01-20 07:22:57,purchase
31,6,2024-01-27 13:12:53,search
24,32,2024-02-01 23:49:13,search
60,29,2024-02-05 15:41:16,search
45,43,2024-01-13 06:24:45,search
3,2,2024-01-22 15:03:55,search
37,23,2024-01-05 04:21:14,search
43,19,2024-02-02 07:09:01,search
40,31,2024-01-06 02:13:28,addtocart
55,5,2024-01-26 07:46:00,search
39,19,2024-01-31 06:13:03,addtocart
15,34,2024-01-24 16:09:17,addtocart
4,10,2024-01-20 13:45:36,search
25,25,2024-01-20 11:45:17,addtocart
13,2,2024-01-17 15:47:41,search
33,11,2024-01-17 07:30:12,addtocart
16,50,2024-01-25 22:00:00,search
42,31,2024-02-02 17:44:01,addtocart
66,15,2024-02-08 22:14:04,addtocart
55,9,2024-02-08 05:30:39,search
42,23,2024-01-19 01:44:50,search
34,19,2024-02-09 18:56:39,addtocart
30,9,2024-01-15 18:15:29,addtocart
13,35,2024-01-14 11:39:35,search
13,21,2024-01-05 07:20:11,addtocart
18,9,2024-01-07 23:25:11,search
32,28,2024-01-01 03:46:19,addtocart
39,46,2024-02-07 20:28:44,search
46,7,2024-01-21 03:13:59,addtocart
29,16,2024-01-23 09:22:28,search
62,16,2024-01-22 01:34:51,search
62,33,2024-01-05 05:05:04,search
57,4,2024-01-08 17:36:28,search
16,4,2024-01-27 13:23:36,search
56,39,2024-01-20 03:02:11,search
10,40,2024-01-14 06:44:41,addtocart
30,17,2024-01-20 15:25:45,search
25,37,2024-01-25 02:56:28,search
5,39,2024-02-07 13:40:10,search
65,29,2024-02-02 00:22:01,search
49,36,2024-01-04 09:28:50,search
3,38,2024-01-18 03:29:27,search
45,39,2024-01-17 08:50:29,search
14,50,2024-01-04 20:06:31,search
30,37,2024-01-15 20:23:56,search
18,35,2024-02-06 11:37:37,search
62,7,2024-01-31 18:29:49,search
37,27,2024-01-13 19:43:11,search
25,28,2024-02-03 21:04:35,purchase
48,22,2024-01-18 07:24:49,search
65,14,2024-01-14 03:58:23,addtocart
53,7,2024-01-10 06:03:16,search
15,37,2024-01-02 03:21:27,addtocart
49,22,2024-01-28 22:07:24,addtocart
12,5,2024-01-03 17:41:52,search
59,2,2024-01-17 05:34:14,purchase
37,27,2024-01-03 10:46:54,search
61,21,2024-02-01 23:02:44,search
43,38,2024-01-09 07:08:32,addtocart
39,15,2024-01-17 00:10:36,addtocart
56,21,2024-01-20 07:34:02,search
63,10,2024-01-09 19:18:04,search
46,23,2024-01-03 21:30:56,search
11,39,2024-01-18 19:11:47,search
62,5,2024-01-21 21:19:57,addtocart
25,1,2024-02-09 16:50:54,search
52,13,2024-01-12 01:17:33,search
4,21,2024-01-15 19:50:57,search
59,26,2024-01-27 22:07:32,search
20,50,2024-01-26 11:55:25,search
63,45,2024-01-10 21:58:56,addtocart
54,21,2024-01-14 18:46:57,purchase
57,18,2024-01-11 22:41:03,addtocart
41,37,2024-02-04 20:46:15,search
3,45,2024-01-21 20:09:01,addtocart
6,32,2024-01-21 07:29:23,addtocart
5,36,2024-01-14 16:42:16,addtocart
5,17,2024-01-12 02:06:52,search
54,35,2024-01-28 03:57:15,search
47,49,2024-02-08 09:31:40,search
49,11,2024-01-03 03:38:24,search
9,21,2024-02-08 02:21:57,search
20,26,2024-01-12 03:41:47,search
61,4,2024-01-24 18:14:41,search
35,34,2024-01-09 21:33:00,addtocart
50,48,2024-01-22 11:45:25,search
62,18,2024-01-29 08:21:22,search
17,40,2024-01-04 15:23:38,purchase
3,35,2024-01-04 01:19:39,purchase
32,41,2024-01-24 01:14:57,addtocart
13,29,2024-01-28 20:32:16,purchase
14,29,2024-01-24 23:57:35,search
11,38,2024-01-08 18:52:07,purchase
56,42,2024-02-08 07:39:26,search
29,21,2024-02-06 08:10:32,search
9,42,2024-01-13 05:28:47,search
25,13,2024-01-23 13:39:21,search
42,49,2024-01-22 10:44:03,search
9,41,2024-01-27 02:10:28,addtocart
40,17,2024-01-30 13:12:54,addtocart
25,9,2024-01-14 19:05:52,search
5,41,2024-01-05 12:53:00,search
11,1,2024-01-27 00:23:28,addtocart
59,2,2024-01-01 17:04:00,addtocart
38,48,2024-01-03 01:38:10,search
5,29,2024-01-08 16:00:46,addtocart
48,33,2024-01-08 06:29:43,search
18,10,2024-01-23 00:27:13,search
37,50,2024-02-02 11:04:30,purchase
60,40,2024-01-07 19:23:07,search
48,21,2024-01-17 02:43:45,search
28,28,2024-02-01 22:51:49,addtocart
40,11,2024-01-10 19:29:02,addtocart
45,34,2024-01-19 16:19:09,search
62,8,2024-02-09 17:13:52,search
58,22,2024-01-14 08:43:02,search
56,8,2024-02-03 11:41:41,addtocart
40,49,2024-01-19 21:14:14,search
40,15,2024-01-28 04:51:44,search
33,17,2024-01-19 19:22:39,purchase
6,23,2024-01-01 21:40:49,search
19,24,2024-01-21 23:06:47,search
40,45,2024-01-06 16:06:27,search
59,19,2024-01-29 23:28:11,addtocart
59,5,2024-01-01 09:32:57,search
48,32,2024-01-28 15:44:27,search
41,44,2024-01-28 20:53:40,addtocart
13,1,2024-01-01 06:30:56,search
45,23,2024-01-07 05:14:11,search
53,37,2024-01-06 03:45:40,search
42,8,2024-01-21 21:27:06,search
63,13,2024-01-18 08:12:25,search
27,8,2024-01-24 16:03:46,search
38,23,2024-01-15 01:10:11,search
60,43,2024-02-07 02:27:42,search
7,1,2024-01-04 21:59:52,addtocart
5,45,2024-02-09 00:07:03,purchase
45,24,2024-01-12 10:40:13,addtocart
58,35,2024-01-08 03:49:20,addtocart
31,24,2024-01-29 10:07:42,search
23,17,2024-01-01 16:23:32,purchase
42,5,2024-02-06 01:16:44,search
10,20,2024-01-22 13:40:00,purchase
32,21,2024-01-06 15:24:18,purchase
53,40,2024-01-02 19:12:29,addtocart
30,31,2024-01-30 07:15:17,purchase
39,46,2024-01-06 01:31:06,search
31,36,2024-01-20 14:40:11,search
2,11,2024-01-09 04:15:43,search
12,15,2024-01-13 08:56:56,search
39,19,2024-02-03 22:19:09,search
66,7,2024-01-15 21:30:49,addtocart
13,28,2024-01-10 20:40:48,purchase
46,43,2024-01-28 23:24:37,search
27,5,2024-01-03 10:21:01,addtocart
17,5,2024-01-15 18:42:21,purchase
60,30,2024-02-02 06:13:42,purchase
64,32,2024-01-28 07:52:07,purchase
35,8,2024-02-04 09:44:29,search
30,10,2024-02-08 00:03:43,purchase
63,38,2024-01-10 04:55:05,addtocart
28,47,2024-01-17 06:30:26,search
60,32,2024-02-05 21:41:53,search
37,48,2024-01-16 05:04:38,addtocart
22,28,2024-02-03 12:17:15,search
20,17,2024-02-05 18:05:20,addtocart
64,31,2024-02-06 06:37:36,addtocart
17,8,2024-01-16 05:40:27,search
12,40,2024-01-04 05:06:09,search
22,25,2024-01-19 19:40:23,addtocart
17,9,2024-01-18 08:49:14,search
10,2,2024-01-04 02:58:09,search
65,15,2024-02-02 08:18:34,search
22,50,2024-02-08 10:19:24,search
50,3,2024-01-08 01:16:14,purchase
